throat.y,throat.z,throat.x,eyer.y,eyer.z,eyer.x,eyer.y,eyer.z,eyer.x,eyel.y,eyel.z,eyel.x,eyel.y,eyel.z,eyel.x,throat.y,throat.z,throat.x,elbowr.y,elbowr.z,elbowr.x,throat.y,throat.z,throat.x,elbowl.y,elbowl.z,elbowl.x,throat.y,throat.z,throat.x,tailbase.y,tailbase.z,tailbase.x,tailbase.y,tailbase.z,tailbase.x,kneer.y,kneer.z,kneer.x,tailbase.y,tailbase.z,tailbase.x,kneel.y,kneel.z,kneel.x,time
0.0,-66.24064959228441,0.0,180.0,-16.5730403535606,0.0,0.0,-2.3786843747250908,0.0,0.0,-29.769012907347626,0.0,180.0,61.68643133076607,0.0,179.99999914622637,21.392948265072757,0.0,0.0,79.45123428026626,0.0,nan,nan,0.0,nan,nan,0.0,180.0,-29.92275124774726,0.0,180.0,67.63345312670886,0.0,180.0,73.43183495647585,0.0,180.0,88.0872588761003,0.0,0.0,71.51899064002663,0.0,0.0,48.973268251674384,0.0,0.7166666666666667
0.0,-66.82426186129841,0.0,180.0,-17.5791870120329,0.0,0.0,-1.5231901844845197,0.0,8.537736462515939e-07,-33.13872814106287,0.0,180.0,62.15443904300284,0.0,180.0,23.459452223356426,0.0,0.0,79.61831940094775,0.0,nan,nan,0.0,nan,nan,0.0,180.0,-29.864945426552914,0.0,180.0,68.29890753114056,0.0,180.0,73.54077113146829,0.0,180.0,87.44267498863253,0.0,8.537736462515939e-07,72.15999336905321,0.0,0.0,49.287394738654285,0.0,0.7333333333333333
0.0,-66.83555911503532,0.0,179.99999914622637,-17.579915080175695,0.0,0.0,-1.5147013719653042,0.0,0.0,-32.86224378868024,0.0,180.0,62.14881871814674,0.0,180.0,23.365470735103724,0.0,0.0,79.75040951681733,0.0,nan,nan,0.0,nan,nan,0.0,180.0,-29.834126351291786,0.0,180.0,68.30220786414756,0.0,180.0,73.56710147555486,0.0,180.0,87.5400937877462,0.0,0.0,72.1152857040463,0.0,0.0,49.02657334588932,0.0,0.75
0.0,-66.67989281363239,0.0,180.0,-19.384150162222966,0.0,0.0,-1.2528496127343518,0.0,0.0,-39.45586697977328,0.0,180.0,62.334024757547745,0.0,180.0,24.991117865357776,0.0,0.0,80.04141321411713,0.0,nan,nan,0.0,nan,nan,0.0,180.0,-29.23900408173661,0.0,nan,nan,0.0,180.0,73.53533826624056,0.0,180.0,87.36040860087557,0.0,8.537736462515939e-07,72.22921396477038,0.0,0.0,48.54575163447716,0.0,0.7666666666666667
0.0,-66.57839134396313,0.0,180.0,-19.245353645237586,0.0,0.0,-1.4593484797084098,0.0,0.0,-39.294983709056304,0.0,180.0,62.58589142416383,0.0,180.0,24.786082493475348,0.0,0.0,80.06658047303209,0.0,nan,nan,0.0,nan,nan,0.0,180.0,-29.25466751626735,0.0,nan,nan,0.0,180.0,73.60319700763164,0.0,180.0,87.32822467684062,0.0,0.0,72.19460827274519,0.0,0.0,48.503216550833635,0.0,0.7833333333333333
0.0,-68.49871383434524,0.0,180.0,-20.09306986361014,0.0,0.0,-0.5666566512440222,0.0,8.537736462515939e-07,-43.57820645433597,0.0,180.0,64.305438991024,0.0,180.0,25.45245408847268,0.0,0.0,79.91116260956227,0.0,180.0,69.2670313389396,0.0,180.0,74.67398390902423,0.0,179.99999914622637,-28.826110764325666,0.0,nan,nan,0.0,180.0,73.66885944002259,0.0,180.0,87.89953273864892,0.0,8.537736462515939e-07,71.81105729553838,0.0,0.0,48.754237206185316,0.0,0.8
8.537736462515939e-07,-68.47610782105248,0.0,180.0,-20.084680527397037,0.0,0.0,-0.5488724107051464,0.0,0.0,-43.62425851544251,0.0,180.0,64.2382757528021,0.0,180.0,25.53048339789087,0.0,0.0,79.79462983823709,0.0,180.0,69.19296345329006,0.0,180.0,74.72621621576393,0.0,180.0,-28.775868360490268,0.0,nan,nan,0.0,180.0,73.62836959352947,0.0,180.0,87.89470579627542,0.0,0.0,71.79058285784602,0.0,0.0,48.78746782100396,0.0,0.8166666666666667
0.0,-68.20986310408475,0.0,180.0,-23.04389107274727,0.0,0.0,-0.6941427919058965,0.0,0.0,-48.71690553077884,0.0,180.0,64.07133479003127,0.0,180.0,26.710332919797434,0.0,0.0,80.06212920109154,0.0,180.0,75.10540066204321,0.0,180.0,73.32038724820501,0.0,180.0,-28.21370927370218,0.0,nan,nan,0.0,180.0,74.60184186123521,0.0,180.0,88.17286247587325,0.0,0.0,70.87255144480767,0.0,0.0,49.25919878965019,0.0,0.8333333333333334
0.0,-68.05839734950189,0.0,180.0,-23.080553800562598,0.0,0.0,-0.7790745567455573,0.0,0.0,-48.722189288024246,0.0,180.0,64.06116761748883,0.0,180.0,26.834202168577047,0.0,0.0,80.0096615032114,0.0,180.0,75.63901968589181,0.0,180.0,73.33781329995426,0.0,179.99999914622637,-28.205948696365844,0.0,nan,nan,0.0,179.99999914622637,74.60166610565113,0.0,180.0,88.09437044818456,0.0,8.537736462515939e-07,70.92750696019759,0.0,0.0,49.04119960662685,0.0,0.85
0.0,-67.52126154656665,0.0,180.0,-24.64373646557415,0.0,0.0,-0.4210934213228126,0.0,0.0,-47.77677195793087,0.0,180.0,64.23477192236682,0.0,180.0,25.16655503415361,0.0,8.537736462515939e-07,79.00723404459116,0.0,180.0,79.23308526505973,0.0,180.0,72.33978921133746,0.0,179.99999914622637,-27.81153553135862,0.0,nan,nan,0.0,180.0,74.68970086042765,0.0,180.0,88.42556023530686,0.0,0.0,70.02963211485154,0.0,0.0,48.21385565370712,0.0,0.8666666666666667
0.0,-67.45527836479013,0.0,179.99999914622637,-24.657412555514618,0.0,0.0,-0.46396266438914213,0.0,8.537736462515939e-07,-47.762011290571756,0.0,179.99999914622637,64.23257496366612,0.0,180.0,25.06141578464696,0.0,8.537736462515939e-07,78.82537138117654,0.0,180.0,79.32012545963694,0.0,180.0,72.43373109575779,0.0,180.0,-27.893489582639816,0.0,nan,nan,0.0,180.0,74.58773667068489,0.0,180.0,88.49660454606624,0.0,0.0,70.09791412695185,0.0,0.0,48.18831688581294,0.0,0.8833333333333333
0.0,-66.20988307394083,0.0,180.0,-26.142776363448995,0.0,0.0,-0.7433117405524069,0.0,0.0,-48.99596525916148,0.0,180.0,62.68757601348755,0.0,180.0,26.740298385995786,0.0,0.0,78.46247297162432,0.0,180.0,83.52213487450908,0.0,180.0,72.86769595308694,0.0,180.0,-27.88992365023632,0.0,nan,nan,0.0,180.0,74.75757862579378,0.0,180.0,88.45100120504351,0.0,0.0,70.00349351367365,0.0,0.0,48.20655672623847,0.0,0.9
0.0,-66.12641658220801,0.0,180.0,-26.08245613751054,0.0,0.0,-0.7905264909659171,0.0,0.0,-49.217893478334304,0.0,180.0,62.66025677066476,0.0,180.0,27.722579666498323,0.0,8.537736462515939e-07,78.0196214067827,0.0,180.0,83.67776589017579,0.0,180.0,72.98530790875473,0.0,180.0,-27.900266259281818,0.0,nan,nan,0.0,180.0,74.86857275354429,0.0,180.0,88.49071832399375,0.0,0.0,69.90754551729897,0.0,0.0,48.37849898013678,0.0,0.9166666666666666
0.0,-65.64287286842408,0.0,180.0,-28.804957230484096,0.0,0.0,-1.02839309965039,0.0,0.0,-50.68350271918127,0.0,180.0,62.26797338753549,0.0,180.0,27.002205218529014,0.0,0.0,77.89245855833622,0.0,180.0,82.96482912051896,0.0,180.0,73.05436136677179,0.0,180.0,-27.577211958537703,0.0,nan,nan,0.0,180.0,74.8512012834521,0.0,180.0,88.67553552614,0.0,0.0,69.60997862099626,0.0,0.0,48.39273339544179,0.0,0.9333333333333333
0.0,-65.45977589736782,0.0,180.0,-28.823466738497864,0.0,0.0,-1.111707426714817,0.0,0.0,-50.63161779661515,0.0,180.0,62.306442695838534,0.0,180.0,27.031337148080297,0.0,0.0,77.87393316874413,0.0,180.0,83.32674218828497,0.0,179.99999914622637,73.21568345348666,0.0,180.0,-27.575586042603756,0.0,nan,nan,0.0,180.0,74.80254725394917,0.0,180.0,88.81715812674966,0.0,0.0,69.69121554997044,0.0,0.0,48.089472301412215,0.0,0.95
0.0,-64.73218403371649,0.0,180.0,-29.764012095822377,0.0,0.0,-0.6366454296197639,0.0,0.0,-52.01729114923343,0.0,180.0,61.744793257390015,0.0,180.0,28.32138108010676,0.0,0.0,77.35506633446919,0.0,180.0,87.99771660489307,0.0,180.0,73.0026145201446,0.0,179.99999914622637,-27.33995696272872,0.0,nan,nan,0.0,180.0,75.14690649182255,0.0,180.0,88.50448121711366,0.0,0.0,69.47712436157401,0.0,8.537736462515939e-07,48.14730506533424,0.0,0.9666666666666667
0.0,-64.62165766982936,0.0,180.0,-29.772170499620394,0.0,0.0,-0.6915583151547707,0.0,0.0,-51.955450665744245,0.0,180.0,61.75996949001525,0.0,180.0,28.539494384535374,0.0,0.0,77.24381873363926,0.0,180.0,87.54149471442805,0.0,180.0,73.00999575904274,0.0,179.99999914622637,-27.243202773517318,0.0,nan,nan,0.0,179.99999914622637,75.26725750713125,0.0,180.0,88.45990733625166,0.0,0.0,69.38951919424827,0.0,8.537736462515939e-07,48.15227007660317,0.0,0.9833333333333333
0.0,-64.33996336327465,0.0,179.99999914622637,-30.008974280910962,0.0,0.0,-0.9938064827108337,0.0,0.0,-51.72719974609621,0.0,179.99999914622637,62.30654262733046,0.0,180.0,28.972615690996328,0.0,0.0,76.8069931697246,0.0,180.0,89.18048095731682,0.0,180.0,73.77395004658185,0.0,180.0,-27.261144275299788,0.0,nan,nan,0.0,180.0,75.10403947263903,0.0,180.0,88.46298418475993,0.0,0.0,69.41712311664035,0.0,0.0,48.127385284306904,0.0,1.0
0.0,-64.3296274451156,0.0,180.0,-29.898819529490474,0.0,0.0,-0.9543929480263846,0.0,0.0,-51.74025676602438,0.0,179.99999914622637,62.294113377941066,0.0,180.0,28.765494238977,0.0,0.0,76.86048531857449,0.0,180.0,88.98726566480555,0.0,180.0,73.7731796916188,0.0,180.0,-27.18411522437679,0.0,nan,nan,0.0,180.0,75.31330982616842,0.0,180.0,88.41648783308274,0.0,0.0,69.26955607853702,0.0,0.0,48.255762881301074,0.0,1.0166666666666666
8.537736462515939e-07,-63.79321214177773,0.0,180.0,-31.058988200661258,0.0,0.0,-1.382739478987034,0.0,0.0,-52.71870385455523,0.0,180.0,60.48445043665866,0.0,180.0,28.780938142391925,0.0,8.537736462515939e-07,76.67859000140369,0.0,180.0,87.90108370092382,0.0,180.0,73.76235034824687,0.0,180.0,-27.255994291569237,0.0,nan,nan,0.0,180.0,75.13023826435787,0.0,180.0,88.34718759167865,0.0,0.0,69.44893315172226,0.0,0.0,48.3988401639903,0.0,1.0333333333333334
0.0,-63.80299417629807,0.0,180.0,-31.0713953263943,0.0,0.0,-1.4048305324656327,0.0,0.0,-52.751757213696074,0.0,180.0,60.58715142274594,0.0,180.0,28.764739061855153,0.0,0.0,76.91170593128919,0.0,180.0,87.90429801699669,0.0,180.0,73.69691845672413,0.0,180.0,-27.23409352677328,0.0,nan,nan,0.0,180.0,75.15746550305833,0.0,180.0,88.31035791869162,0.0,0.0,69.43154733863192,0.0,0.0,48.491890806287586,0.0,1.05
0.0,-65.1187888371829,0.0,180.0,-32.11474593014122,0.0,0.0,2.542209401298244,0.0,0.0,-53.05787345075961,0.0,180.0,54.8246467153588,0.0,180.0,26.756055447770702,0.0,0.0,78.66524594045357,0.0,0.0,88.82450078733496,0.0,179.99999914622637,72.94351478361233,0.0,180.0,-26.87327408449517,0.0,nan,nan,0.0,179.99999914622637,76.02797547587681,0.0,180.0,88.19757421927528,0.0,0.0,68.61084223491855,0.0,8.537736462515939e-07,48.071583846499756,0.0,1.0666666666666667
0.0,-65.19801093135032,0.0,180.0,-32.10766154838015,0.0,0.0,2.5773566116866937,0.0,0.0,-53.12126228478483,0.0,180.0,54.775939464939654,0.0,180.0,26.768077408535717,0.0,0.0,78.76857817496922,0.0,0.0,88.99851858719187,0.0,180.0,72.94705817461555,0.0,180.0,-26.80736580517348,0.0,nan,nan,0.0,179.99999914622637,76.14289056076998,0.0,180.0,88.32432990875894,0.0,0.0,68.47335609483069,0.0,8.537736462515939e-07,48.07388389977352,0.0,1.0833333333333333
0.0,-66.35875301642822,0.0,180.0,-34.75307822593924,0.0,8.537736462515939e-07,4.729733720817859,0.0,0.0,-53.3206114747115,0.0,180.0,49.394239666105484,0.0,180.0,28.359276711872848,0.0,0.0,77.48864872965903,0.0,0.0,88.92641899978362,0.0,180.0,73.27265208092791,0.0,180.0,-26.78778583230619,0.0,180.0,64.70459018967797,0.0,180.0,76.22917034575987,0.0,180.0,88.428343784524,0.0,0.0,68.1417325244701,0.0,0.0,48.37575956878656,0.0,1.1
0.0,-66.30534113283477,0.0,180.0,-34.914597588582254,0.0,0.0,4.667305169601874,0.0,0.0,-53.33304296232213,0.0,180.0,49.34629290849211,0.0,180.0,28.326107315409175,0.0,0.0,77.59735345946497,0.0,0.0,88.53191779122679,0.0,180.0,73.20069584631061,0.0,180.0,-26.833883866130307,0.0,180.0,64.70441165610987,0.0,180.0,76.24152704212588,0.0,180.0,88.49199897052299,0.0,0.0,68.16695218856286,0.0,0.0,48.335426668469886,0.0,1.1166666666666667
0.0,-68.78786850322878,0.0,180.0,-41.58487476615478,0.0,0.0,4.46303397939218,0.0,0.0,-50.88012139034685,0.0,180.0,39.55398625722347,0.0,180.0,27.73524680028364,0.0,0.0,77.12661321492133,0.0,0.0,85.06234406353556,0.0,180.0,72.58151130416316,0.0,179.99999914622637,-27.187712390779943,0.0,180.0,60.37906293859201,0.0,180.0,76.56295951781257,0.0,179.99999914622637,88.27702691603758,0.0,0.0,67.84520673187542,0.0,0.0,48.6199499632977,0.0,1.1333333333333333
0.0,-68.72751380793167,0.0,180.0,-41.65699807348955,0.0,0.0,4.440001609834761,0.0,0.0,-50.87704273758319,0.0,179.99999914622637,39.60565526063866,0.0,180.0,27.94382398423987,0.0,0.0,76.99491909920528,0.0,0.0,84.88210427048415,0.0,180.0,72.83024288005602,0.0,180.0,-27.21460998901654,0.0,180.0,60.310876306442786,0.0,180.0,76.49430328304398,0.0,180.0,88.33709035283856,0.0,0.0,67.94060466318398,0.0,0.0,48.537740672435945,0.0,1.15
0.0,-66.28175445736944,0.0,180.0,-47.01220637677192,0.0,0.0,10.78099357872963,0.0,0.0,-51.6757414366362,0.0,180.0,31.009350154019874,0.0,180.0,28.406864947900257,0.0,0.0,76.10321195622177,0.0,0.0,83.09058947546559,0.0,180.0,73.24419245761376,0.0,180.0,-27.323274724618695,0.0,180.0,60.18589249962307,0.0,180.0,76.03646886649868,0.0,179.99999914622637,88.94278819249035,0.0,0.0,67.9558106533643,0.0,8.537736462515939e-07,48.83784506921988,0.0,1.1666666666666667
0.0,-66.37753550336184,0.0,179.99999914622637,-47.04724014947785,0.0,0.0,10.638591570512427,0.0,0.0,-51.528973203614555,0.0,180.0,31.3383848212924,0.0,180.0,28.375261134228595,0.0,0.0,76.08553059484018,0.0,0.0,82.92294203746064,0.0,180.0,73.11572178476136,0.0,180.0,-27.322609694993943,0.0,180.0,60.25130264441655,0.0,180.0,76.14440333659425,0.0,180.0,88.94396363382836,0.0,0.0,67.93311788178221,0.0,0.0,48.630545792706506,0.0,1.1833333333333333
0.0,-64.6754067677717,0.0,180.0,-55.35796163771135,0.0,0.0,14.14839784557113,0.0,0.0,-50.26239178951515,0.0,180.0,25.820061185619924,0.0,180.0,30.07212880999468,0.0,0.0,74.62122303829943,0.0,0.0,81.67317352448215,0.0,180.0,73.68192996064177,0.0,180.0,-27.099911668412094,0.0,180.0,56.66115562855916,0.0,180.0,76.37625839578884,0.0,180.0,88.9505956523356,0.0,0.0,67.57202583880643,0.0,0.0,48.79142990638897,0.0,1.2
0.0,-64.808438593425,0.0,180.0,-55.35644423220016,0.0,0.0,14.040997620160363,0.0,0.0,-50.1618261683187,0.0,180.0,26.07310727189921,0.0,180.0,29.995570288184165,0.0,8.537736462515939e-07,74.61312133205412,0.0,0.0,81.52039572060409,0.0,180.0,73.79945356932262,0.0,180.0,-27.173908082152806,0.0,180.0,56.63039605232209,0.0,180.0,76.26319269532723,0.0,180.0,89.00208185027455,0.0,0.0,67.72605766082289,0.0,0.0,48.4577100477878,0.0,1.2166666666666666
0.0,-63.29556677472389,0.0,180.0,-57.59470165366316,0.0,0.0,14.921826190892908,0.0,0.0,-48.426157493116925,0.0,180.0,28.27869085167201,0.0,180.0,29.25049360481799,0.0,0.0,76.02349072236258,0.0,0.0,76.06521650240792,0.0,180.0,74.76889836148911,0.0,180.0,-27.07956600973601,0.0,180.0,56.80360879552354,0.0,180.0,76.76262972064416,0.0,180.0,89.49094654867608,0.0,0.0,67.10116353444486,0.0,8.537736462515939e-07,48.448332226857666,0.0,1.2333333333333334
0.0,-63.27060262362125,0.0,180.0,-57.55668548890554,0.0,0.0,14.89967228133318,0.0,0.0,-48.45260835370523,0.0,180.0,28.276512292255564,0.0,180.0,29.500516448875956,0.0,0.0,76.06106605599868,0.0,0.0,76.11214964474938,0.0,180.0,74.89456900436572,0.0,180.0,-27.025513644693163,0.0,180.0,56.56943504094119,0.0,180.0,76.78990707652466,0.0,180.0,89.42246943477184,0.0,0.0,67.12109960545838,0.0,0.0,48.43024542812461,0.0,1.25
0.0,-63.279998781194045,0.0,180.0,-59.23208745250085,0.0,0.0,15.32074242346978,0.0,0.0,-46.96914431413273,0.0,180.0,30.63821994359374,0.0,179.99999914622637,29.387155767978516,0.0,0.0,75.41902915339443,0.0,0.0,73.5612693916441,0.0,180.0,75.46577641457803,0.0,180.0,-27.549006403031417,0.0,180.0,56.080350719561274,0.0,180.0,76.42132823308737,0.0,180.0,89.17413479585446,0.0,0.0,67.44264907190103,0.0,0.0,48.564368952945344,0.0,1.2666666666666666
0.0,-63.13889981538258,0.0,180.0,-59.17119447471344,0.0,0.0,15.278224487067344,0.0,8.537736462515939e-07,-46.92460488440703,0.0,179.99999914622637,30.714856819522083,0.0,180.0,29.17102445057246,0.0,8.537736462515939e-07,75.75150315740731,0.0,0.0,73.85285831358033,0.0,180.0,75.59471783518546,0.0,180.0,-27.52142302185785,0.0,180.0,56.05436799000277,0.0,180.0,76.48641637986388,0.0,180.0,89.01122926317245,0.0,0.0,67.4286000137282,0.0,0.0,48.48221304258144,0.0,1.2833333333333334
0.0,-63.15166625931202,0.0,180.0,-61.09179617302764,0.0,0.0,15.846448226496571,0.0,0.0,-46.21479201347679,0.0,180.0,33.82589588122895,0.0,180.0,28.880724229436577,0.0,0.0,75.90747352935485,0.0,0.0,74.96151889746967,0.0,180.0,75.89085124460037,0.0,180.0,-27.362662416421745,0.0,180.0,55.58022431965937,0.0,180.0,76.39308274715405,0.0,180.0,89.39868549001918,0.0,0.0,67.44732978026838,0.0,0.0,48.33191286134452,0.0,1.3
0.0,-63.141848135675794,0.0,180.0,-61.197286378139076,0.0,0.0,15.864591651062744,0.0,0.0,-46.13390108494789,0.0,180.0,33.83895745454551,0.0,179.99999914622637,28.975768495479453,0.0,8.537736462515939e-07,75.53226690606823,0.0,8.537736462515939e-07,74.42068104042089,0.0,180.0,75.92087238615602,0.0,180.0,-27.436073574325047,0.0,180.0,55.59249601763757,0.0,180.0,76.35405947646332,0.0,180.0,89.45121118850817,0.0,0.0,67.48412619285095,0.0,8.537736462515939e-07,48.40569745117838,0.0,1.3166666666666667
0.0,-63.35263747709572,0.0,180.0,-62.168257923841765,0.0,0.0,15.902785050774227,0.0,0.0,-45.018871188202446,0.0,180.0,34.53465397627315,0.0,179.99999914622637,29.48600404158315,0.0,0.0,75.42518693820841,0.0,8.537736462515939e-07,74.65814467276135,0.0,180.0,76.26807971141523,0.0,180.0,-26.796097772954308,0.0,180.0,55.7748182818563,0.0,180.0,76.95174291937425,0.0,180.0,89.59151130411612,0.0,0.0,66.68193802696882,0.0,0.0,48.44254326552728,0.0,1.3333333333333333
8.537736462515939e-07,-63.39367857768428,0.0,179.99999914622637,-62.235201075698875,0.0,0.0,15.928759178996593,0.0,0.0,-45.05514602485489,0.0,180.0,34.61259172613003,0.0,179.99999914622637,29.613301743076093,0.0,8.537736462515939e-07,75.65123866261928,0.0,8.537736462515939e-07,75.17999809073916,0.0,180.0,76.28311167595675,0.0,180.0,-26.828451152153274,0.0,180.0,55.66889928501284,0.0,180.0,76.9267910930062,0.0,180.0,89.53512449105823,0.0,0.0,66.68981301302017,0.0,0.0,48.55852416209552,0.0,1.35
0.0,-63.28155397291056,0.0,180.0,-62.736074362998224,0.0,0.0,15.685728494975375,0.0,0.0,-46.10693146432396,0.0,180.0,34.64174469038036,0.0,180.0,30.549308217402363,0.0,0.0,74.79023666694249,0.0,0.0,74.22199800212844,0.0,180.0,76.46809611765217,0.0,180.0,-26.92405461057517,0.0,180.0,55.77216017706197,0.0,180.0,76.90009631533812,0.0,180.0,89.25541472867795,0.0,0.0,66.53431415878339,0.0,0.0,49.20792273945534,0.0,1.3666666666666667
0.0,-63.205097539886374,0.0,180.0,-62.68493375919832,0.0,0.0,15.805495249773868,0.0,0.0,-46.10425666658826,0.0,180.0,34.57736005334994,0.0,180.0,30.706484448581776,0.0,0.0,74.89200912203549,0.0,0.0,74.22526756990293,0.0,180.0,76.52459243923585,0.0,180.0,-26.879661546571274,0.0,180.0,55.722386548178456,0.0,180.0,76.92703161748352,0.0,180.0,89.28099506136374,0.0,0.0,66.48796230254911,0.0,0.0,49.303529055640276,0.0,1.3833333333333333
0.0,-64.06692092257985,0.0,180.0,-62.788591542345884,0.0,0.0,16.361242244973376,0.0,0.0,-45.50702747053213,0.0,180.0,35.89470608836584,0.0,180.0,30.890577864151354,0.0,8.537736462515939e-07,74.83306287366436,0.0,8.537736462515939e-07,74.36940646950801,0.0,180.0,76.36188477339583,0.0,180.0,-26.91728184544645,0.0,179.99999914622637,55.86619444062009,0.0,180.0,76.837655171752,0.0,0.0,89.91285130739794,0.0,0.0,66.80227713210809,0.0,0.0,48.47784302829624,0.0,1.4
